,Price_Point,Mean_PE,PE_Segment_0,PE_Segment_1,PE_Segment_2,PE_Segment_3,Elasticity_Promotion_1,Elasticity_Promotion_0
88,1.3800000000000008,-1.3412628348828262,-1.5061444141419542,-1.0085131883073517,-1.2375636073612286,-1.0541876988184096,-0.8859407875923107,-1.1734996289303838
89,1.3900000000000008,-1.3696125892453366,-1.5554333963647125,-1.025919982225761,-1.2541426900042407,-1.0683101769488252,-0.8999711763743847,-1.1896025990125523
90,1.4000000000000008,-1.3983013875518768,-1.605805783726887,-1.0434972892541117,-1.270808609422406,-1.082506624820777,-0.9141263408390075,-1.2057982679890924
91,1.4100000000000008,-1.4273258983930364,-1.6572579294971372,-1.0612442130115063,-1.2875601092463813,-1.0967759722273702,-0.9284057885043592,-1.2220854783042139
92,1.4200000000000008,-1.4566825811899726,-1.7097846704916033,-1.0791598024258964,-1.3043959213944398,-1.1111171389848056,-0.942808997244249,-1.2384630572994515
93,1.4300000000000008,-1.4863676886557895,-1.7633793004625102,-1.0972430520481935,-1.3213147667081693,-1.1255290354738876,-0.9573354154114072,-1.2549298177999382
94,1.4400000000000008,-1.51637726961783,-1.8180335484885028,-1.1154929024164097,-1.3383153555905756,-1.1400105631835749,-0.9719844619810377,-1.2714845587067967
95,1.4500000000000008,-1.5467071721974808,-1.87373756265693,-1.1339082404696859,-1.3553963886459663,-1.1545606152560477,-0.9867555267145881,-1.2881260655950426
96,1.4600000000000009,-1.577353047342927,-1.930479899301916,-1.1524879000119588,-1.3725565573209884,-1.1691780770327633,-1.0016479703436838,-1.304853111316418
97,1.4700000000000009,-1.6083103527091567,-1.9882475180319636,-1.1712306622249364,-1.3897945445462174,-1.1838618266009757,-1.016661124774129,-1.3216644566065392
98,1.4800000000000009,-1.6395743568784011,-2.0470257827474336,-1.1901352562299758,-1.4071090253776823,-1.1986107353402011,-1.031794293309868,-1.3385588506957757
99,1.4900000000000009,-1.671140143913055,-2.106798468811651,-1.2092003596983567,-1.4244986676377234,-1.2134236684681199,-1.0470467508967578,-1.3555350319232473
100,1.5000000000000009,-1.703002618232065,-2.1675477764999678,-1.2284245995093805,-1.4419621325546002,-1.228299485585409,-1.062417744385995,-1.3725917283533573
101,1.510000000000001,-1.7351565098006994,-2.2292543508091565,-1.2478065524556237,-1.4594980754002542,-1.2432370412190046,-1.0779064928170026,-1.3897276583942593
102,1.520000000000001,-1.767596379622596,-2.2918973076654243,-1.2673447459946003,-1.4771051461256652,-1.258235185363313,-1.0935121877195575,-1.4069415314176659
103,1.530000000000001,-1.8003166255219987,-2.3554542665236684,-1.2870376590460124,-1.494781989993219,-1.2732927640188798,-1.1092339934349233,-1.424232048379426
